P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.7,1248.37,306.36,0.4720343444014165,0.9729789556087015,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.8,1231.88,258.22,0.4878894778827895,0.975820821555476,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.13,1240.89,259.55,0.5145348499760107,1.0096135946643228,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.73,1227.5,281.46,0.4784268171562805,0.9750144246353011,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.55,1259.38,264.62,0.45043950458736426,0.9628930983572829,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.08,1256.16,309.5,0.5090897302866654,1.0145023191475926,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.9,1225.18,254.08,0.4947711969774823,0.9811704163573638,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.68,1228.35,289.86,0.47072167882048466,0.980690091249559,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.7,1234.27,277.05,0.4768724389998094,0.9762768433581643,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.22,1228.74,321.55,0.5050865730253602,1.0082079454607973,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.25,1242.08,301.01,0.5107156462504523,1.0173875434455641,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.2,1239.1,254.85,0.5166041293736472,1.0129136650943755,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.25,1258.31,269.79,0.525271353456232,1.0306647334297077,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.86,1236.03,300.01,0.48631415777554954,0.9814156725040801,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.77,1259.07,289.96,0.4922070624879173,0.9805444759298573,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.88,1232.73,302.63,0.48688383991370704,0.9818031073169645,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.75,1243.79,296.6,0.4772472781995509,0.9742956887955169,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.14,1243.76,279.45,0.515920141807975,1.0118909594729284,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.56,1236.75,270.04,0.44142313161273183,0.9521216355541315,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.23,1227.69,298.02,0.5050483454852571,1.0081470452173649,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.48,1225.91,317.33,0.3839681183818069,0.9232694609642543,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.99,1249.22,298.76,0.5014961160124077,1.0024301084616243,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.56,1228.7,307.0,0.4273145999417019,0.9466947544218564,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.93,1247.27,274.3,0.5050367351642686,0.9939396080703014,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.98,1235.08,307.5,0.49540803175626996,0.9923753204820768,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.83,1257.58,295.49,0.49076098602924506,0.9845764080945006,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.49,1233.45,303.61,0.3950202360990373,0.9216041047239791,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.01,1239.71,266.41,0.5078719450657307,0.9986958966020717,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.79,1245.49,287.61,0.4907932158297614,0.9787821874228217,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.53,1249.08,261.83,0.435495393648561,0.9456436120833704,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.22,1242.63,298.39,0.5099701416176627,1.016000396414102,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.58,1257.5,286.83,0.461123561093215,0.9801416074291736,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.54,1246.87,264.06,0.43881337232091644,0.9492904407689357,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.51,1253.31,286.71,0.42755598777800735,0.9373869799250424,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.06,1241.53,271.75,0.511427135300205,1.0045800246523773,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.99,1259.26,308.47,0.505188414974386,1.0083701158592486,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.01,1234.03,256.69,0.505727844544482,0.9950970340164672,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.5,1246.01,270.87,0.41834551324660163,0.9300676596442511,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.97,1258.8,262.94,0.5122883129505061,1.0059801882600288,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.76,1246.41,312.79,0.47948048333124466,0.9761968944544562,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.24,1254.84,290.25,0.5217499936314056,1.0265660992355474,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.11,1256.46,261.18,0.5190541079692998,1.0170865395947963,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.59,1250.38,307.33,0.45247827608701363,0.9795638519743808,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.54,1237.15,278.96,0.4327215219113646,0.9425918057256555,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.14,1241.78,281.97,0.5151705955204257,1.010786984030048,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.5,1242.27,314.06,0.40661914752546746,0.9286944675913354,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.09,1235.25,285.97,0.5102725200573722,1.0033405934202686,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.66,1228.46,269.35,0.4700557586782212,0.9877929980161311,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.77,1245.76,268.28,0.48932940623186166,0.977020348572516,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.8,1225.63,311.69,0.4767809464029146,0.9738867670519126,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.12,1257.76,259.39,0.5199033768720157,1.0186905417740595,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.0,1252.38,281.09,0.5118422664289576,1.0053703317102365,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.48,1236.82,278.47,0.4006416066210716,0.9223324732282292,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.74,1232.32,278.66,0.4809069835831039,0.9729625967786255,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.51,1259.15,312.57,0.4226258661689618,0.9415302541702052,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.15,1232.04,269.93,0.5122166736396725,1.0058658302657062,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.15,1223.86,274.02,0.5092286706561069,1.000964602875824,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.1,1260.11,277.5,0.5198213827094615,1.018573148972926,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.82,1243.05,271.32,0.493800290905551,0.9804802541137887,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.97,1253.49,275.69,0.5103407207027073,1.002809944667523,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.65,1249.14,288.39,0.473293572727548,0.9785717670740888,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.93,1224.79,257.52,0.4967974721186694,0.9825442065026064,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.7,1234.93,282.74,0.476950726843099,0.9761328318020079,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.81,1245.25,250.93,0.49354701699696,0.9802950178253648,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.56,1252.27,283.39,0.45027280803425207,0.9628943253911131,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.08,1255.19,304.97,0.5087505772932434,1.0139757261981022,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.69,1238.7,316.22,0.4680403559599839,0.9762723326729519,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.47,1224.65,293.89,0.3782327414908173,0.9207423316065192,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.69,1231.0,294.7,0.4657674837337195,0.9781736140072614,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.47,1256.63,278.19,0.407496355148128,0.9234810566956798,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.12,1242.53,321.92,0.5061207023723527,1.0098495202226778,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.88,1247.82,308.88,0.49209605674715234,0.9868246157977597,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.19,1233.92,286.98,0.5138699090202719,1.009461602546818,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.5,1256.87,317.08,0.4158159691666465,0.9342400772554534,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.97,1230.77,322.61,0.4929700535936523,0.9882917830124004,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.2,1229.15,313.41,0.504527009749091,1.0073144431740906,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.23,1253.91,301.25,0.5143540528031431,1.024815554071086,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.65,1233.75,263.04,0.4700839261111795,0.9876371844988068,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.53,1239.65,317.91,0.42034610658880084,0.9390089794621103,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.04,1258.7,294.3,0.5089039944039725,1.0127085612194928,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.8,1230.22,261.0,0.48730048521104524,0.9753205761090181,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.23,1232.25,257.28,0.515230155811332,1.0107274689192778,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.79,1243.24,263.2,0.4907554080004667,0.9781763911800042,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.16,1250.47,300.24,0.510537194469978,1.0170556321601008,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.68,1226.75,295.83,0.4630310479639824,0.9811951330721439,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.68,1250.12,288.92,0.47772326086930667,0.9747074279085496,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.63,1240.64,278.36,0.46932530030885805,0.9918161360311695,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.61,1232.89,253.14,0.45821023381753784,0.9748049444780704,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.52,1251.84,283.61,0.4321369811159156,0.9421040024737346,
